Fréquence (Hz)	Niveau (dB)
70,800781	-84,947113
71,044922	-87,230408
71,289063	-90,445709
71,533203	-85,536774
71,777344	-84,661591
72,021484	-84,139076
72,265625	-82,286507
72,509766	-86,033600
72,753906	-87,849335
72,998047	-84,802635
73,242188	-86,176811
73,486328	-83,522400
73,730469	-85,962914
73,974609	-87,964790
74,218750	-89,402679
74,462891	-87,536423
74,707031	-87,048836
74,951172	-88,065254
75,195313	-85,709991
75,439453	-82,072060
75,683594	-81,956352
75,927734	-82,911430
76,171875	-83,122726
76,416016	-84,042793
76,660156	-83,836311
76,904297	-90,071869
77,148438	-83,240234
77,392578	-83,840233
77,636719	-88,461311
77,880859	-89,854095
78,125000	-87,552696
78,369141	-85,780540
78,613281	-83,668503
78,857422	-85,806824
79,101563	-83,076622
79,345703	-85,571754
79,589844	-82,987846
79,833984	-80,955498
80,078125	-80,665535
80,322266	-83,206207
80,566406	-87,719360
80,810547	-86,984200
81,054688	-87,773216
81,298828	-82,710350
81,542969	-83,682854
81,787109	-84,481125
82,031250	-82,988327
82,275391	-85,215736
82,519531	-84,310677
82,763672	-86,155899
83,007813	-80,838295
83,251953	-81,359924
83,496094	-84,960640
83,740234	-87,498421
83,984375	-86,087585
84,228516	-86,087425
84,472656	-86,596291
84,716797	-84,839729
84,960938	-84,248924
85,205078	-84,276360
85,449219	-80,717224
85,693359	-81,201675
85,937500	-82,000160
86,181641	-83,954933
86,425781	-84,109215
86,669922	-81,167976
86,914063	-78,761864
87,158203	-85,579514
87,402344	-79,758049
87,646484	-77,373962
87,890625	-76,340210
88,134766	-82,822395
88,378906	-83,887894
88,623047	-81,173157
88,867188	-81,583496
89,111328	-84,169922
89,355469	-92,256355
89,599609	-84,032509
89,843750	-90,083893
90,087891	-84,942268
90,332031	-86,162598
90,576172	-82,492371
90,820313	-85,805328
91,064453	-89,393356
91,308594	-84,877113
91,552734	-86,045425
91,796875	-89,076744
92,041016	-81,047813
92,285156	-81,896866
92,529297	-85,162621
92,773438	-83,705353
93,017578	-88,817337
93,261719	-82,160408
93,505859	-84,961746
93,750000	-76,284637
93,994141	-77,211708
94,238281	-77,674599
94,482422	-76,802277
94,726563	-80,329842
94,970703	-88,615578
95,214844	-85,745087
95,458984	-80,007607
95,703125	-75,828651
95,947266	-78,729309
96,191406	-89,429909
96,435547	-85,340149
96,679688	-79,726509
96,923828	-80,466980
97,167969	-80,843010
97,412109	-81,215309
97,656250	-78,791489
97,900391	-79,086563
98,144531	-81,297997
98,388672	-82,293755
98,632813	-80,429245
98,876953	-79,691078
99,121094	-79,868591
99,365234	-82,826904
99,609375	-91,247597
99,853516	-86,996918
100,097656	-89,999573
100,341797	-83,560120
100,585938	-79,749130
100,830078	-81,184494
101,074219	-82,194771
101,318359	-85,302216
101,562500	-82,326767
101,806641	-82,208412
102,050781	-83,617256
102,294922	-81,659531
102,539063	-80,433502
102,783203	-81,559891
103,027344	-84,107246
103,271484	-77,853165
