Fréquence (Hz)	Niveau (dB)
70,800781	-70,683426
71,044922	-71,081215
71,289063	-75,531631
71,533203	-72,431755
71,777344	-72,038620
72,021484	-76,237816
72,265625	-76,369095
72,509766	-78,444786
72,753906	-80,303169
72,998047	-83,790565
73,242188	-73,336525
73,486328	-75,273834
73,730469	-77,987419
73,974609	-72,347801
74,218750	-68,491219
74,462891	-70,515030
74,707031	-73,927528
74,951172	-77,678474
75,195313	-70,400925
75,439453	-67,520325
75,683594	-72,759697
75,927734	-75,450226
76,171875	-72,339142
76,416016	-77,523911
76,660156	-72,948036
76,904297	-70,813362
77,148438	-71,017761
77,392578	-74,970390
77,636719	-72,237389
77,880859	-72,680031
78,125000	-79,326187
78,369141	-74,884277
78,613281	-68,636009
78,857422	-70,935226
79,101563	-79,582832
79,345703	-72,472778
79,589844	-69,630920
79,833984	-69,035713
80,078125	-71,774551
80,322266	-69,082703
80,566406	-67,567307
80,810547	-72,879349
81,054688	-66,877640
81,298828	-64,374947
81,542969	-65,189354
81,787109	-67,821815
82,031250	-70,118690
82,275391	-69,968384
82,519531	-67,682961
82,763672	-68,104706
83,007813	-72,442886
83,251953	-70,399300
83,496094	-68,693588
83,740234	-68,904243
83,984375	-68,003044
84,228516	-63,812477
84,472656	-68,264000
84,716797	-70,927132
84,960938	-64,308617
85,205078	-63,887657
85,449219	-69,074913
85,693359	-64,262093
85,937500	-63,751408
86,181641	-65,178917
86,425781	-66,903229
86,669922	-68,966125
86,914063	-72,147865
87,158203	-67,609100
87,402344	-63,072861
87,646484	-65,414001
87,890625	-70,632843
88,134766	-68,389854
88,378906	-64,003326
88,623047	-62,722153
88,867188	-62,638428
89,111328	-62,715015
89,355469	-64,738045
89,599609	-67,221260
89,843750	-64,964134
90,087891	-62,996201
90,332031	-64,418716
90,576172	-70,897545
90,820313	-64,896553
91,064453	-63,680828
91,308594	-61,934372
91,552734	-64,833313
91,796875	-69,800026
92,041016	-76,413063
92,285156	-70,267105
92,529297	-71,110306
92,773438	-69,896057
93,017578	-65,268036
93,261719	-62,094326
93,505859	-61,716122
93,750000	-70,233429
93,994141	-67,054787
94,238281	-60,519428
94,482422	-61,203964
94,726563	-61,433292
94,970703	-61,707954
95,214844	-63,655293
95,458984	-67,717979
95,703125	-63,344727
95,947266	-64,095200
96,191406	-70,740295
96,435547	-64,365532
96,679688	-59,910061
96,923828	-57,700085
97,167969	-60,486950
97,412109	-59,345184
97,656250	-61,179031
97,900391	-62,621475
98,144531	-65,392174
98,388672	-64,735252
98,632813	-58,227741
98,876953	-59,079338
99,121094	-58,485336
99,365234	-61,336716
99,609375	-62,509529
99,853516	-57,030247
100,097656	-56,685669
100,341797	-60,725639
100,585938	-58,603436
100,830078	-58,668446
101,074219	-66,581131
101,318359	-64,921471
101,562500	-60,485645
101,806641	-57,370277
102,050781	-57,774323
102,294922	-56,399105
102,539063	-55,574711
102,783203	-60,704929
103,027344	-62,267757
103,271484	-56,787418
103,515625	-53,817394
103,759766	-58,903305
104,003906	-59,256203
104,248047	-58,782566
104,492188	-59,021606
104,736328	-59,569141
104,980469	-61,736244
105,224609	-57,464615
105,468750	-55,953327
105,712891	-56,189762
105,957031	-58,272083
106,201172	-56,838833
106,445313	-64,867821
106,689453	-57,484840
106,933594	-54,621666
107,177734	-56,682884
107,421875	-62,263260
107,666016	-57,880569
107,910156	-55,207989
108,154297	-58,893589
108,398438	-63,531757
108,642578	-60,735199
108,886719	-55,372471
109,130859	-63,085876
109,375000	-62,120331
109,619141	-58,472958
109,863281	-55,542938
110,107422	-53,496246
110,351563	-57,221882
110,595703	-58,843563
110,839844	-66,046478
111,083984	-60,911949
111,328125	-64,620796
111,572266	-60,449425
111,816406	-57,072514
112,060547	-58,275925
112,304688	-55,169514
112,548828	-55,412945
112,792969	-58,421604
113,037109	-57,678566
113,281250	-62,199409
113,525391	-58,311684
113,769531	-57,694695
114,013672	-66,900047
114,257813	-61,252430
114,501953	-57,494400
114,746094	-55,314869
114,990234	-55,633007
115,234375	-59,794613
115,478516	-56,944046
115,722656	-53,410194
115,966797	-55,539486
116,210938	-53,578259
116,455078	-54,871162
116,699219	-57,724514
116,943359	-54,217678
117,187500	-51,934464
117,431641	-56,662842
117,675781	-54,584789
117,919922	-53,614315
118,164063	-49,880810
118,408203	-53,111637
118,652344	-54,705933
118,896484	-53,711098
119,140625	-54,699509
119,384766	-58,976002
119,628906	-60,875301
119,873047	-55,845402
120,117188	-54,867214
120,361328	-52,808071
120,605469	-60,321751
120,849609	-54,456345
121,093750	-56,040321
121,337891	-56,481609
121,582031	-54,420296
121,826172	-49,906658
122,070313	-53,277790
122,314453	-60,239437
122,558594	-57,522446
122,802734	-53,009258
123,046875	-52,120766
123,291016	-54,568203
123,535156	-54,045921
123,779297	-48,757549
124,023438	-47,582497
124,267578	-51,865379
124,511719	-59,415066
124,755859	-52,431427
125,000000	-55,863499
125,244141	-53,772602
125,488281	-52,733044
125,732422	-51,055729
125,976563	-52,380955
126,220703	-57,867908
126,464844	-53,207607
126,708984	-52,203110
126,953125	-53,197796
127,197266	-52,819214
127,441406	-50,470531
127,685547	-49,352001
127,929688	-50,112049
128,173828	-50,896759
128,417969	-51,875259
128,662109	-58,162117
128,906250	-51,680954
129,150391	-47,620312
129,394531	-48,697594
129,638672	-52,341469
129,882813	-50,830978
130,126953	-53,910320
130,371094	-53,236454
130,615234	-50,893135
130,859375	-54,569233
131,103516	-54,727161
131,347656	-65,852837
131,591797	-48,885479
131,835938	-48,109108
132,080078	-52,290154
132,324219	-53,566444
132,568359	-50,268982
132,812500	-51,550545
133,056641	-53,048325
133,300781	-42,994366
133,544922	-41,892887
133,789063	-47,383419
134,033203	-52,440506
134,277344	-47,158386
134,521484	-49,231499
134,765625	-54,857498
135,009766	-47,607590
135,253906	-49,057301
135,498047	-49,123920
135,742188	-49,976143
135,986328	-47,411556
136,230469	-43,264156
136,474609	-47,258549
136,718750	-51,569786
136,962891	-46,279964
137,207031	-50,991409
137,451172	-51,311996
137,695313	-48,183010
137,939453	-47,713432
138,183594	-45,410160
138,427734	-45,263569
138,671875	-44,450611
138,916016	-50,498596
139,160156	-53,181866
139,404297	-47,970570
139,648438	-47,014008
139,892578	-53,461044
140,136719	-42,894547
140,380859	-44,855778
140,625000	-46,034958
140,869141	-45,187172
141,113281	-47,860058
141,357422	-47,416473
141,601563	-43,185429
141,845703	-42,346767
142,089844	-46,338512
142,333984	-51,391628
142,578125	-41,698730
142,822266	-40,706333
143,066406	-50,502586
143,310547	-49,951237
143,554688	-47,570831
143,798828	-45,918236
144,042969	-44,188133
144,287109	-47,768314
144,531250	-51,414383
144,775391	-48,089962
145,019531	-44,655712
145,263672	-43,446869
145,507813	-45,970825
145,751953	-43,745552
145,996094	-41,567547
146,240234	-42,945297
146,484375	-45,356354
146,728516	-43,220440
146,972656	-42,773087
147,216797	-46,598858
147,460938	-44,244091
147,705078	-50,252472
147,949219	-41,487534
148,193359	-37,552582
148,437500	-37,779755
148,681641	-42,482235
148,925781	-41,654316
149,169922	-41,505188
149,414063	-41,992783
149,658203	-48,574787
149,902344	-44,924023
150,146484	-40,574539
150,390625	-43,480724
150,634766	-36,285843
150,878906	-38,781982
151,123047	-34,821899
151,367188	-33,721043
151,611328	-40,770489
151,855469	-43,076851
152,099609	-41,281544
152,343750	-44,429691
152,587891	-43,692623
152,832031	-38,815136
153,076172	-37,627556
153,320313	-45,638626
153,564453	-42,373886
153,808594	-36,064457
154,052734	-34,223442
154,296875	-38,917450
154,541016	-38,120411
154,785156	-32,408482
155,029297	-31,151226
155,273438	-32,204563
155,517578	-34,643177
155,761719	-38,053448
156,005859	-42,174950
156,250000	-39,951420
156,494141	-39,116615
156,738281	-45,223518
156,982422	-37,593502
157,226563	-36,437298
157,470703	-37,451248
157,714844	-38,697075
157,958984	-35,843601
158,203125	-36,241600
158,447266	-36,512447
158,691406	-38,131721
158,935547	-42,510418
159,179688	-45,730358
159,423828	-38,323219
159,667969	-38,742458
159,912109	-39,656837
160,156250	-38,418713
160,400391	-37,218636
160,644531	-34,522938
160,888672	-30,864002
161,132813	-30,178326
161,376953	-32,404797
161,621094	-32,848660
161,865234	-34,419861
162,109375	-40,145313
162,353516	-40,470421
162,597656	-37,603680
162,841797	-36,697403
163,085938	-36,572350
163,330078	-40,364468
163,574219	-42,289001
163,818359	-40,458546
164,062500	-41,856678
164,306641	-42,462837
164,550781	-38,510502
164,794922	-38,003548
165,039063	-40,587193
165,283203	-45,255070
165,527344	-52,441204
165,771484	-48,334175
166,015625	-41,904232
166,259766	-41,839981
166,503906	-45,858219
166,748047	-43,848225
166,992188	-41,955421
167,236328	-43,383904
167,480469	-40,168823
167,724609	-38,085571
167,968750	-40,430027
168,212891	-44,451694
168,457031	-50,104565
168,701172	-46,285828
168,945313	-59,289684
169,189453	-43,608742
169,433594	-39,658302
169,677734	-36,936256
169,921875	-37,200474
170,166016	-45,885693
170,410156	-46,785156
170,654297	-44,252762
170,898438	-43,261467
171,142578	-39,918331
171,386719	-38,208172
171,630859	-35,991703
171,875000	-37,290089
172,119141	-42,202393
172,363281	-40,107334
172,607422	-38,138054
172,851563	-42,846558
173,095703	-46,612892
173,339844	-42,558292
173,583984	-41,422020
173,828125	-40,312408
174,072266	-39,552128
174,316406	-38,519882
174,560547	-40,702015
174,804688	-42,357090
175,048828	-39,616207
175,292969	-40,237637
175,537109	-39,896412
175,781250	-42,870014
176,025391	-43,179405
176,269531	-44,100281
176,513672	-41,338455
176,757813	-42,425770
177,001953	-42,381371
177,246094	-42,201939
177,490234	-44,257187
177,734375	-42,047066
177,978516	-41,868351
178,222656	-43,187016
178,466797	-44,451378
178,710938	-46,472893
178,955078	-41,794411
179,199219	-42,732681
179,443359	-52,762650
179,687500	-48,695511
179,931641	-48,785439
180,175781	-50,715897
180,419922	-52,433254
180,664063	-47,738712
180,908203	-44,981247
181,152344	-39,397251
181,396484	-41,853447
181,640625	-50,142967
181,884766	-48,457523
182,128906	-46,042374
182,373047	-41,725037
182,617188	-40,954536
182,861328	-39,956352
183,105469	-41,285622
183,349609	-43,723793
183,593750	-44,508888
183,837891	-41,818649
184,082031	-44,488979
184,326172	-43,178352
184,570313	-48,436710
184,814453	-46,022079
185,058594	-47,333637
185,302734	-54,030113
185,546875	-45,290016
185,791016	-44,783333
186,035156	-44,043587
186,279297	-43,581154
186,523438	-47,486748
186,767578	-47,223141
187,011719	-44,862232
187,255859	-46,885117
187,500000	-48,202187
187,744141	-50,474529
187,988281	-48,482475
188,232422	-43,398335
188,476563	-41,375298
188,720703	-42,866417
188,964844	-42,265949
189,208984	-40,386543
189,453125	-43,685520
189,697266	-43,204754
189,941406	-42,721592
190,185547	-46,348557
190,429688	-48,991364
190,673828	-50,085926
190,917969	-47,104115
191,162109	-50,121307
191,406250	-60,460361
191,650391	-50,211258
191,894531	-45,050468
192,138672	-49,942368
192,382813	-47,342285
192,626953	-43,036915
192,871094	-47,724155
193,115234	-49,472263
193,359375	-46,375660
193,603516	-48,603195
193,847656	-45,244408
194,091797	-45,818157
194,335938	-45,892593
194,580078	-52,281288
194,824219	-50,640038
195,068359	-52,819122
195,312500	-51,956478
195,556641	-45,782478
195,800781	-41,782539
196,044922	-43,529556
196,289063	-49,313122
196,533203	-50,524910
196,777344	-51,620899
197,021484	-49,231941
197,265625	-47,056095
197,509766	-52,794464
197,753906	-53,957569
197,998047	-52,194965
198,242188	-51,466648
198,486328	-52,249313
198,730469	-48,014404
198,974609	-45,239819
199,218750	-48,599426
199,462891	-45,008617
199,707031	-46,609341
199,951172	-48,712830
200,195313	-48,629570
200,439453	-46,466148
200,683594	-45,136692
200,927734	-49,225639
201,171875	-47,441280
201,416016	-44,524124
201,660156	-44,019836
201,904297	-44,344204
202,148438	-47,194027
202,392578	-60,312687
202,636719	-50,943771
202,880859	-45,638206
203,125000	-45,131920
203,369141	-45,422104
203,613281	-46,230511
203,857422	-45,197453
204,101563	-43,905655
204,345703	-43,365524
204,589844	-42,623798
204,833984	-44,739098
205,078125	-49,340321
205,322266	-51,231228
205,566406	-47,315300
205,810547	-54,187538
206,054688	-49,235916
206,298828	-50,068401
206,542969	-48,613243
206,787109	-45,983105
207,031250	-49,247406
207,275391	-48,416328
207,519531	-49,925503
207,763672	-50,561649
208,007813	-49,449413
208,251953	-51,587299
208,496094	-50,234093
208,740234	-48,454082
208,984375	-46,229019
209,228516	-45,499344
209,472656	-51,682789
209,716797	-54,072205
209,960938	-59,483181
210,205078	-47,857967
210,449219	-51,506752
210,693359	-52,071880
210,937500	-47,095325
211,181641	-46,113216
211,425781	-49,797981
211,669922	-49,839741
211,914063	-48,387665
212,158203	-50,862091
212,402344	-50,010239
212,646484	-51,029869
212,890625	-53,056511
213,134766	-51,537010
213,378906	-50,701088
213,623047	-57,206699
213,867188	-46,969990
214,111328	-47,624107
214,355469	-44,650627
214,599609	-49,049183
214,843750	-53,347412
215,087891	-52,194328
215,332031	-51,268871
215,576172	-48,149666
215,820313	-46,685268
216,064453	-48,035786
216,308594	-46,078255
216,552734	-46,229858
216,796875	-49,122253
217,041016	-49,732674
217,285156	-50,253902
217,529297	-47,525753
217,773438	-50,947018
218,017578	-54,080395
218,261719	-53,253872
218,505859	-52,754452
218,750000	-51,739723
218,994141	-52,037663
219,238281	-49,820305
219,482422	-48,281578
219,726563	-51,292946
219,970703	-48,836216
220,214844	-49,793034
220,458984	-48,239002
220,703125	-50,217812
220,947266	-50,706802
221,191406	-46,362610
221,435547	-48,861847
221,679688	-49,786949
221,923828	-46,448357
222,167969	-46,680332
222,412109	-48,089745
222,656250	-47,341400
222,900391	-45,318851
223,144531	-46,305908
223,388672	-46,478306
223,632813	-47,296875
223,876953	-48,524525
224,121094	-50,747608
224,365234	-51,677166
224,609375	-54,055584
224,853516	-58,470070
225,097656	-50,055534
225,341797	-47,721790
225,585938	-52,514637
225,830078	-51,400448
226,074219	-49,773724
226,318359	-49,994987
226,562500	-52,506809
226,806641	-51,353497
227,050781	-43,788757
227,294922	-42,791397
227,539063	-48,037350
227,783203	-51,993225
228,027344	-53,363583
228,271484	-56,945343
228,515625	-56,585670
228,759766	-59,303455
229,003906	-50,804810
229,248047	-46,562126
229,492188	-47,796471
229,736328	-51,434349
229,980469	-57,350243
230,224609	-50,499126
230,468750	-49,681763
230,712891	-50,547127
230,957031	-52,773720
231,201172	-45,035248
231,445313	-42,757656
231,689453	-45,318180
231,933594	-47,478035
232,177734	-47,415470
232,421875	-45,263275
232,666016	-43,718903
232,910156	-44,502090
233,154297	-52,145088
233,398438	-52,504292
233,642578	-51,099575
233,886719	-49,863419
234,130859	-52,708000
234,375000	-50,371723
234,619141	-51,927357
