Fréquence (Hz)	Niveau (dB)
0,781250	-38,302338
1,562500	-38,661163
2,343750	-38,950310
3,125000	-41,222790
3,906250	-40,510658
4,687500	-41,896210
5,468750	-39,107044
6,250000	-38,294914
7,031250	-37,920380
7,812500	-38,306782
8,593750	-39,538799
9,375000	-39,616096
10,156250	-38,719315
10,937500	-39,639881
11,718750	-38,960884
12,500000	-40,993374
13,281250	-40,516102
14,062500	-40,954029
14,843750	-39,309731
15,625000	-38,324532
16,406250	-39,895779
17,187500	-40,141087
17,968750	-39,134632
18,750000	-37,580894
19,531250	-37,499859
20,312500	-38,837139
21,093750	-38,029438
21,875000	-37,615948
22,656250	-38,677307
23,437500	-41,172176
24,218750	-40,708015
25,000000	-42,144890
25,781250	-40,827518
26,562500	-41,612541
27,343750	-42,406803
28,125000	-42,338390
28,906250	-43,624596
29,687500	-43,992805
30,468750	-41,361427
31,250000	-40,462837
32,031250	-39,474701
32,812500	-37,420547
33,593750	-38,684563
34,375000	-37,203651
35,156250	-40,756439
35,937500	-39,919594
36,718750	-41,502296
37,500000	-42,938656
38,281250	-43,940163
39,062500	-42,951324
39,843750	-43,692028
40,625000	-40,624893
41,406250	-40,685818
42,187500	-39,633572
42,968750	-39,673862
43,750000	-38,640198
44,531250	-40,255466
45,312500	-38,669758
46,093750	-41,284954
46,875000	-40,492325
47,656250	-43,092567
48,437500	-42,619980
49,218750	-43,525543
50,000000	-41,356319
50,781250	-42,752495
51,562500	-39,997772
52,343750	-41,184532
53,125000	-40,305435
53,906250	-41,464622
54,687500	-40,961876
55,468750	-44,364285
56,250000	-41,640377
57,031250	-44,139153
57,812500	-40,773045
58,593750	-40,633743
59,375000	-39,796291
60,156250	-39,776279
60,937500	-36,642258
61,718750	-38,244831
62,500000	-36,795532
63,281250	-38,712631
64,062500	-38,217133
64,843750	-39,879566
65,625000	-40,104496
66,406250	-38,767708
67,187500	-37,601955
67,968750	-36,362034
68,750000	-35,055698
69,531250	-34,898212
70,312500	-37,327572
71,093750	-39,605194
71,875000	-43,398781
72,656250	-38,369087
73,437500	-36,416344
74,218750	-36,781429
75,000000	-35,027885
75,781250	-35,751198
76,562500	-34,099949
77,343750	-36,381401
78,125000	-34,995819
78,906250	-36,507622
79,687500	-36,339912
80,468750	-37,320835
81,250000	-36,096348
82,031250	-33,846725
82,812500	-32,336903
83,593750	-33,189270
84,375000	-33,578434
85,156250	-36,688129
85,937500	-35,349533
86,718750	-35,963062
87,500000	-34,104946
88,281250	-32,117981
89,062500	-30,292288
89,843750	-29,410843
90,625000	-28,357178
91,406250	-27,993385
92,187500	-28,124584
92,968750	-28,227631
93,750000	-29,142754
94,531250	-32,055603
95,312500	-34,826443
96,093750	-36,342525
96,875000	-31,498890
97,656250	-33,302231
98,437500	-30,455715
99,218750	-31,504189
100,000000	-30,972891
100,781250	-31,366392
101,562500	-29,110588
102,343750	-28,629717
103,125000	-28,472342
103,906250	-31,043816
104,687500	-33,117947
105,468750	-31,658527
106,250000	-30,301332
107,031250	-31,765303
107,812500	-29,377735
108,593750	-31,494110
109,375000	-28,713495
110,156250	-25,959143
110,937500	-25,234053
111,718750	-25,329353
112,500000	-28,611490
113,281250	-27,316605
114,062500	-28,884533
114,843750	-26,671263
115,625000	-24,312632
116,406250	-22,526413
117,187500	-22,214544
117,968750	-22,860527
118,750000	-23,925783
119,531250	-26,801327
120,312500	-29,175838
121,093750	-30,035269
121,875000	-30,156631
122,656250	-30,058229
123,437500	-33,021507
124,218750	-32,253349
125,000000	-30,500160
125,781250	-29,948372
126,562500	-29,581390
127,343750	-33,033340
128,125000	-32,684761
128,906250	-31,727093
129,687500	-29,143000
130,468750	-26,024263
131,250000	-26,119921
132,031250	-26,016617
132,812500	-28,478807
133,593750	-28,678474
134,375000	-29,339771
135,156250	-31,292221
135,937500	-32,706932
136,718750	-33,072731
137,500000	-33,469913
138,281250	-32,022369
139,062500	-32,388226
139,843750	-30,937397
140,625000	-29,619125
141,406250	-29,675156
142,187500	-28,627928
142,968750	-30,249697
143,750000	-30,417591
144,531250	-29,565260
145,312500	-26,485079
146,093750	-25,947060
146,875000	-25,027090
147,656250	-26,435417
148,437500	-26,684263
149,218750	-30,193712
150,000000	-27,033714
150,781250	-25,740023
151,562500	-27,728775
152,343750	-29,652216
153,125000	-32,100037
153,906250	-28,799334
154,687500	-27,239668
155,468750	-25,167454
156,250000	-27,501284
157,031250	-27,650509
157,812500	-26,366730
158,593750	-28,472752
159,375000	-28,381746
160,156250	-29,860168
160,937500	-30,408241
161,718750	-30,305805
162,500000	-32,185223
163,281250	-30,646763
164,062500	-27,130949
164,843750	-29,833895
165,625000	-28,330473
166,406250	-28,776485
167,187500	-28,532524
167,968750	-28,335806
168,750000	-27,883577
169,531250	-28,615643
170,312500	-29,201559
171,093750	-30,491192
171,875000	-27,801542
172,656250	-31,536474
173,437500	-32,532524
174,218750	-37,279400
175,000000	-35,970161
175,781250	-31,961863
176,562500	-29,746363
177,343750	-27,946045
178,125000	-27,744171
178,906250	-26,197544
179,687500	-24,741144
180,468750	-24,973862
181,250000	-24,065109
182,031250	-26,800707
182,812500	-28,423191
183,593750	-26,179390
184,375000	-30,022514
185,156250	-28,744650
185,937500	-29,881655
186,718750	-26,146599
187,500000	-25,053780
188,281250	-24,439013
189,062500	-25,072647
189,843750	-25,004396
190,625000	-28,036207
191,406250	-30,792931
192,187500	-31,040194
192,968750	-33,997868
193,750000	-36,486946
194,531250	-36,995941
195,312500	-37,776226
196,093750	-37,987164
196,875000	-38,328278
197,656250	-38,580639
198,437500	-38,777287
199,218750	-38,844540
