Fréquence (Hz)	Niveau (dB)
70,800781	-79,241196
71,044922	-78,904266
71,289063	-76,885452
71,533203	-90,441658
71,777344	-74,437469
72,021484	-72,668236
72,265625	-74,730995
72,509766	-76,382103
72,753906	-71,260406
72,998047	-74,102089
73,242188	-78,392090
73,486328	-76,625252
73,730469	-76,871292
73,974609	-79,832649
74,218750	-69,140297
74,462891	-68,725182
74,707031	-70,675644
74,951172	-73,437523
75,195313	-82,057465
75,439453	-74,315536
75,683594	-71,579689
75,927734	-73,136047
76,171875	-75,519844
76,416016	-73,625603
76,660156	-76,712921
76,904297	-76,845337
77,148438	-72,977608
77,392578	-71,254471
77,636719	-69,051079
77,880859	-65,955070
78,125000	-66,996964
78,369141	-71,253128
78,613281	-70,304611
78,857422	-73,857185
79,101563	-70,458000
79,345703	-67,325050
79,589844	-70,112511
79,833984	-77,828468
80,078125	-72,779785
80,322266	-69,891281
80,566406	-69,343216
80,810547	-77,316505
81,054688	-68,126045
81,298828	-71,480804
81,542969	-66,601753
81,787109	-69,122910
82,031250	-73,031319
82,275391	-74,309883
82,519531	-65,002098
82,763672	-68,176781
83,007813	-71,457527
83,251953	-67,502777
83,496094	-68,911270
83,740234	-72,442986
83,984375	-67,227844
84,228516	-66,744911
84,472656	-66,892563
84,716797	-64,752014
84,960938	-64,419136
85,205078	-70,490967
85,449219	-67,396339
85,693359	-69,553825
85,937500	-73,010345
86,181641	-71,655228
86,425781	-64,950294
86,669922	-61,307198
86,914063	-64,176163
87,158203	-71,057091
87,402344	-62,326485
87,646484	-61,050449
87,890625	-66,732788
88,134766	-65,377106
88,378906	-62,549156
88,623047	-67,876343
88,867188	-65,484322
89,111328	-65,046280
89,355469	-67,779778
89,599609	-69,942482
89,843750	-69,461533
90,087891	-60,284946
90,332031	-64,274132
90,576172	-64,747681
90,820313	-63,737473
91,064453	-61,278984
91,308594	-62,822289
91,552734	-63,004578
91,796875	-64,256935
92,041016	-64,457047
92,285156	-61,522633
92,529297	-60,453884
92,773438	-61,585289
93,017578	-65,002884
93,261719	-65,151146
93,505859	-63,114204
93,750000	-64,905479
93,994141	-60,695686
94,238281	-60,231777
94,482422	-65,155144
94,726563	-64,875824
94,970703	-61,997585
95,214844	-61,796970
95,458984	-69,190430
95,703125	-71,910301
95,947266	-65,785873
96,191406	-63,144276
96,435547	-64,767372
96,679688	-69,874397
96,923828	-76,682869
97,167969	-66,107239
97,412109	-62,473721
97,656250	-63,673119
97,900391	-62,811832
98,144531	-61,523285
98,388672	-63,169872
