Fréquence (Hz)	Niveau (dB)
70,800781	-68,380150
71,044922	-69,931770
71,289063	-66,446831
71,533203	-62,328762
71,777344	-65,205765
72,021484	-69,558624
72,265625	-65,422775
72,509766	-64,761147
72,753906	-68,555443
72,998047	-67,232643
73,242188	-60,299812
73,486328	-57,748657
73,730469	-58,763100
73,974609	-61,049118
74,218750	-62,048122
74,462891	-65,257332
74,707031	-68,292572
74,951172	-62,417168
75,195313	-61,356075
75,439453	-65,770294
75,683594	-63,153370
75,927734	-64,789574
76,171875	-63,094242
76,416016	-60,469311
76,660156	-63,645420
76,904297	-64,753914
77,148438	-66,730682
77,392578	-62,261669
77,636719	-65,122177
77,880859	-62,390118
78,125000	-63,639084
78,369141	-65,764465
78,613281	-63,490196
78,857422	-60,733719
79,101563	-74,845718
79,345703	-57,532112
79,589844	-60,469383
79,833984	-64,948616
80,078125	-58,553585
80,322266	-54,447487
80,566406	-56,936409
80,810547	-57,556686
81,054688	-59,754684
81,298828	-58,520794
81,542969	-63,241207
81,787109	-63,477879
82,031250	-61,913460
82,275391	-58,426151
82,519531	-57,161804
82,763672	-56,824917
83,007813	-57,229187
83,251953	-63,867115
83,496094	-65,598434
83,740234	-59,754135
83,984375	-55,419735
84,228516	-52,160179
84,472656	-52,343735
84,716797	-57,534424
84,960938	-61,166115
85,205078	-58,609692
85,449219	-60,429653
85,693359	-61,744843
85,937500	-62,101540
86,181641	-57,669121
86,425781	-56,957760
86,669922	-56,862785
86,914063	-54,752445
87,158203	-54,370750
87,402344	-58,280170
87,646484	-65,163490
87,890625	-57,860783
88,134766	-56,933563
88,378906	-58,946728
88,623047	-56,347214
88,867188	-57,556503
89,111328	-58,529114
89,355469	-59,408482
89,599609	-56,173435
89,843750	-51,542000
90,087891	-54,808285
90,332031	-64,103447
90,576172	-66,673134
90,820313	-58,493622
91,064453	-54,377125
91,308594	-53,447788
91,552734	-60,859509
91,796875	-57,569473
92,041016	-57,554714
92,285156	-52,173832
92,529297	-55,393864
92,773438	-57,837460
93,017578	-63,986435
93,261719	-57,601505
93,505859	-55,690746
93,750000	-53,237900
93,994141	-54,101246
94,238281	-60,136543
94,482422	-55,784660
94,726563	-49,302261
94,970703	-49,244171
95,214844	-53,793926
95,458984	-56,430962
95,703125	-59,821949
95,947266	-52,684853
96,191406	-52,704037
96,435547	-52,620655
96,679688	-52,844742
96,923828	-53,770691
97,167969	-54,033413
97,412109	-59,243019
97,656250	-53,822025
97,900391	-57,498318
98,144531	-58,725449
98,388672	-54,389000
98,632813	-56,632500
98,876953	-58,491817
99,121094	-52,428139
99,365234	-52,588982
99,609375	-52,994667
99,853516	-52,369312
100,097656	-60,545555
100,341797	-50,324749
100,585938	-52,430561
100,830078	-52,227146
101,074219	-54,451363
101,318359	-53,940979
101,562500	-53,991970
101,806641	-50,270496
102,050781	-49,051178
102,294922	-50,511086
102,539063	-53,050385
102,783203	-51,493267
103,027344	-52,552738
103,271484	-53,116291
103,515625	-57,338234
103,759766	-62,816505
104,003906	-55,475342
104,248047	-51,282364
104,492188	-53,527946
104,736328	-53,688389
104,980469	-50,643482
105,224609	-51,214088
105,468750	-54,050762
105,712891	-56,103313
105,957031	-57,977482
106,201172	-58,287827
106,445313	-48,784748
106,689453	-55,813225
106,933594	-49,124077
107,177734	-53,525494
107,421875	-63,570423
107,666016	-56,821011
107,910156	-51,627419
108,154297	-48,451248
108,398438	-55,682198
108,642578	-59,836559
108,886719	-55,244370
109,130859	-48,329426
109,375000	-45,131618
109,619141	-46,515038
109,863281	-49,489838
110,107422	-50,131165
110,351563	-47,128284
110,595703	-51,360291
110,839844	-52,359695
111,083984	-46,926674
111,328125	-47,215393
111,572266	-51,989037
111,816406	-58,820599
112,060547	-51,785522
112,304688	-47,154305
112,548828	-43,885559
112,792969	-45,651592
113,037109	-59,107433
113,281250	-50,562374
113,525391	-51,000740
113,769531	-49,932446
114,013672	-52,686371
114,257813	-48,429214
114,501953	-46,998032
114,746094	-47,069225
114,990234	-44,090942
115,234375	-45,840912
115,478516	-44,047039
115,722656	-44,874359
115,966797	-53,774555
116,210938	-47,655960
116,455078	-51,674355
116,699219	-46,998146
116,943359	-45,061863
117,187500	-45,572685
117,431641	-48,589611
117,675781	-56,070244
117,919922	-42,742649
118,164063	-43,834370
118,408203	-50,333389
118,652344	-51,320457
118,896484	-48,129784
119,140625	-47,047924
119,384766	-49,062641
119,628906	-48,052094
119,873047	-46,935776
120,117188	-48,095379
120,361328	-47,214092
120,605469	-45,140060
120,849609	-44,715290
121,093750	-47,245499
121,337891	-50,594082
121,582031	-64,679337
121,826172	-44,926754
122,070313	-43,360481
122,314453	-44,123653
122,558594	-49,441071
122,802734	-52,127613
123,046875	-50,529068
123,291016	-42,726532
123,535156	-48,603313
123,779297	-46,826683
124,023438	-43,675743
124,267578	-44,642406
124,511719	-42,898327
124,755859	-46,325100
125,000000	-55,146835
125,244141	-48,648994
125,488281	-42,007465
125,732422	-41,018921
125,976563	-46,910736
126,220703	-49,139141
126,464844	-49,077259
126,708984	-46,769337
126,953125	-42,444771
127,197266	-49,293877
127,441406	-44,100014
127,685547	-39,442295
127,929688	-41,542557
128,173828	-44,408543
128,417969	-39,911694
128,662109	-42,395149
128,906250	-56,821411
129,150391	-46,273445
129,394531	-44,682880
129,638672	-51,474060
129,882813	-43,131290
130,126953	-40,203941
130,371094	-42,565327
130,615234	-43,008526
130,859375	-42,646748
131,103516	-40,271294
131,347656	-41,444145
131,591797	-45,734440
131,835938	-45,679798
132,080078	-43,307087
132,324219	-44,426445
132,568359	-43,548698
132,812500	-46,728443
133,056641	-46,341976
133,300781	-45,126942
133,544922	-46,581680
133,789063	-55,125969
134,033203	-47,990528
134,277344	-43,879284
134,521484	-42,270317
134,765625	-40,943916
135,009766	-43,465607
135,253906	-46,530838
135,498047	-41,857445
135,742188	-40,240131
135,986328	-45,089031
136,230469	-40,944397
136,474609	-38,625309
136,718750	-42,560600
136,962891	-41,749359
137,207031	-43,357895
137,451172	-40,597363
137,695313	-40,454086
137,939453	-39,130013
138,183594	-40,312126
138,427734	-39,153374
138,671875	-41,079895
138,916016	-42,145344
139,160156	-42,250275
139,404297	-38,551880
139,648438	-38,939709
139,892578	-44,716114
140,136719	-38,869125
140,380859	-41,585178
140,625000	-43,087097
140,869141	-38,083092
141,113281	-44,503582
141,357422	-41,753414
141,601563	-49,717766
141,845703	-42,084068
142,089844	-41,160564
142,333984	-34,722572
142,578125	-34,643768
142,822266	-36,810448
143,066406	-39,237576
143,310547	-41,110771
143,554688	-41,111107
143,798828	-42,962517
