Fréquence (Hz)	Niveau (dB)
2156,250000	-42,795834
2164,062500	-50,340279
2171,875000	-58,079483
2179,687500	-47,898411
2187,500000	-47,594669
2195,312500	-37,310013
2203,125000	-23,057468
2210,937500	-21,820360
2218,750000	-32,211086
2226,562500	-44,567356
2234,375000	-43,392429
2242,187500	-44,089077
2250,000000	-54,902843
2257,812500	-59,934074
2265,625000	-49,087093
2273,437500	-43,152836
2281,250000	-51,609211
2289,062500	-46,756878
2296,875000	-50,613609
2304,687500	-44,207539
2312,500000	-40,139168
2320,312500	-44,477581
2328,125000	-47,742844
2335,937500	-41,860596
2343,750000	-44,484097
2351,562500	-66,643814
2359,375000	-54,072819
2367,187500	-47,931480
2375,000000	-50,331242
2382,812500	-44,530907
2390,625000	-40,472755
2398,437500	-38,902973
2406,250000	-36,603390
2414,062500	-39,848473
2421,875000	-54,803188
2429,687500	-53,122799
2437,500000	-45,395321
2445,312500	-50,262817
2453,125000	-50,463417
2460,937500	-60,732201
2468,750000	-50,540035
2476,562500	-50,429203
2484,375000	-44,705570
2492,187500	-43,382698
2500,000000	-46,958939
2507,812500	-44,649090
2515,625000	-45,736141
2523,437500	-55,607365
2531,250000	-39,948406
2539,062500	-41,846733
2546,875000	-51,024666
2554,687500	-45,096310
2562,500000	-47,208164
2570,312500	-48,795776
2578,125000	-46,578552
2585,937500	-50,760410
2593,750000	-53,695122
2601,562500	-30,156719
2609,375000	-24,887226
2617,187500	-31,857719
2625,000000	-46,419514
2632,812500	-43,066887
2640,625000	-40,170513
2648,437500	-38,414177
2656,250000	-42,085979
2664,062500	-53,003517
2671,875000	-49,982582
2679,687500	-47,662949
2687,500000	-43,656567
2695,312500	-49,920757
2703,125000	-45,888557
2710,937500	-51,002792
2718,750000	-47,610771
2726,562500	-61,068413
2734,375000	-47,987221
2742,187500	-44,592735
2750,000000	-44,645527
2757,812500	-53,980652
2765,625000	-49,544132
2773,437500	-50,605694
2781,250000	-50,490639
2789,062500	-49,199238
2796,875000	-50,863319
2804,687500	-32,414326
2812,500000	-30,986420
2820,312500	-41,115257
2828,125000	-50,368366
2835,937500	-45,057217
2843,750000	-43,948162
2851,562500	-55,793392
2859,375000	-50,877369
2867,187500	-45,784843
2875,000000	-40,699501
2882,812500	-43,538952
2890,625000	-54,880165
2898,437500	-46,174522
2906,250000	-43,803471
2914,062500	-49,052807
2921,875000	-45,406181
2929,687500	-43,585262
2937,500000	-41,553692
2945,312500	-40,174118
2953,125000	-44,208416
2960,937500	-47,602062
2968,750000	-56,108429
2976,562500	-55,857796
2984,375000	-47,307083
2992,187500	-50,822861
3000,000000	-33,193554
3007,812500	-22,529713
3015,625000	-24,597982
3023,437500	-39,053215
3031,250000	-47,761105
3039,062500	-49,132381
3046,875000	-58,136520
3054,687500	-48,311920
3062,500000	-47,967854
3070,312500	-53,115910
3078,125000	-45,999123
3085,937500	-45,083900
3093,750000	-43,521709
3101,562500	-42,672207
3109,375000	-45,596302
3117,187500	-51,276901
3125,000000	-54,193882
3132,812500	-49,255245
3140,625000	-45,265995
3148,437500	-44,339111
3156,250000	-48,466103
3164,062500	-47,134762
3171,875000	-46,690063
3179,687500	-45,532650
3187,500000	-43,610474
3195,312500	-54,298218
3203,125000	-37,148739
3210,937500	-31,689631
3218,750000	-39,435032
3226,562500	-45,489285
3234,375000	-48,157764
3242,187500	-58,147751
3250,000000	-48,632240
3257,812500	-44,153095
3265,625000	-45,666660
3273,437500	-67,981819
3281,250000	-50,613716
3289,062500	-47,603531
3296,875000	-50,009773
3304,687500	-49,387844
3312,500000	-47,898529
3320,312500	-48,460571
3328,125000	-47,423798
3335,937500	-46,998058
3343,750000	-45,706512
3351,562500	-45,942276
3359,375000	-51,130318
3367,187500	-46,743126
3375,000000	-50,948185
3382,812500	-48,487637
3390,625000	-41,834709
3398,437500	-49,828453
3406,250000	-26,429741
3414,062500	-23,603207
3421,875000	-32,692604
3429,687500	-46,402489
3437,500000	-48,872120
3445,312500	-47,150204
3453,125000	-46,390278
3460,937500	-54,083866
3468,750000	-59,165749
3476,562500	-52,573620
3484,375000	-49,429379
3492,187500	-46,777744
3500,000000	-51,417671
3507,812500	-73,756813
3515,625000	-54,287140
3523,437500	-50,515675
3531,250000	-53,529945
3539,062500	-53,182899
3546,875000	-46,684895
3554,687500	-55,888603
3562,500000	-54,584869
3570,312500	-53,343418
3578,125000	-44,161591
3585,937500	-41,749668
3593,750000	-45,312614
3601,562500	-42,496975
3609,375000	-34,225758
3617,187500	-34,429173
3625,000000	-45,478649
3632,812500	-43,321815
3640,625000	-41,861210
3648,437500	-47,136551
3656,250000	-54,879074
3664,062500	-55,782879
3671,875000	-47,853619
3679,687500	-55,341312
3687,500000	-54,660851
3695,312500	-49,371124
3703,125000	-44,555630
3710,937500	-44,646507
3718,750000	-48,332188
3726,562500	-59,153439
3734,375000	-50,695545
3742,187500	-49,245743
3750,000000	-50,040779
3757,812500	-56,589775
3765,625000	-53,097347
3773,437500	-55,571609
3781,250000	-60,809444
3789,062500	-56,527786
3796,875000	-47,533554
3804,687500	-41,624146
3812,500000	-31,847027
3820,312500	-36,167252
3828,125000	-54,752289
3835,937500	-63,737068
3843,750000	-53,655396
3851,562500	-52,388306
3859,375000	-51,803825
3867,187500	-52,441837
3875,000000	-66,768631
3882,812500	-54,991070
3890,625000	-52,454426
3898,437500	-52,423130
3906,250000	-51,517475
3914,062500	-53,542286
3921,875000	-58,425697
3929,687500	-61,150127
3937,500000	-56,349228
3945,312500	-54,088783
3953,125000	-63,522621
3960,937500	-75,614571
3968,750000	-79,017242
3976,562500	-76,870155
3984,375000	-61,526199
3992,187500	-63,987850
