Fréquence (Hz)	Niveau (dB)
780,578613	-46,859966
783,270264	-46,599754
785,961914	-46,751740
788,653564	-47,409145
791,345215	-46,544895
794,036865	-45,894333
796,728516	-47,159313
799,420166	-47,709255
802,111816	-46,654373
804,803467	-46,094341
807,495117	-46,587242
810,186768	-46,692146
812,878418	-45,712696
815,570068	-46,097263
818,261719	-48,119492
820,953369	-47,832878
823,645020	-46,112217
826,336670	-45,882923
829,028320	-46,086487
831,719971	-46,371849
834,411621	-45,791153
837,103271	-44,595680
839,794922	-46,410404
842,486572	-45,955578
845,178223	-46,578636
847,869873	-46,502857
850,561523	-44,950577
853,253174	-45,532852
855,944824	-45,292690
858,636475	-46,500366
861,328125	-46,089157
864,019775	-41,075497
866,711426	-36,560333
869,403076	-41,121754
872,094727	-43,775692
874,786377	-43,058483
877,478027	-21,704975
880,169678	-15,666998
882,861328	-21,189842
885,552979	-44,873398
888,244629	-45,624271
890,936279	-43,082291
893,627930	-38,817142
896,319580	-41,429214
899,011230	-45,356495
901,702881	-45,928017
904,394531	-46,708363
907,086182	-45,932899
909,777832	-45,453667
912,469482	-45,973888
915,161133	-47,100986
917,852783	-46,604832
920,544434	-46,989872
923,236084	-46,672150
925,927734	-46,281841
928,619385	-46,093704
931,311035	-46,146851
934,002686	-46,648441
936,694336	-47,529579
939,385986	-47,483963
942,077637	-47,238346
944,769287	-47,368168
947,460938	-46,928654
950,152588	-46,862743
952,844238	-47,493832
955,535889	-47,635353
958,227539	-47,086624
960,919189	-46,761913
963,610840	-48,994289
966,302490	-48,223377
968,994141	-46,568577
971,685791	-46,623962
974,377441	-48,067196
977,069092	-47,767746
979,760742	-48,219994
982,452393	-47,633633
985,144043	-47,108009
987,835693	-47,959110
990,527344	-48,951572
993,218994	-47,890446
995,910645	-46,872391
998,602295	-47,367035
1001,293945	-48,285385
1003,985596	-47,503147
1006,677246	-46,864311
1009,368896	-46,656990
1012,060547	-46,080669
1014,752197	-46,136673
1017,443848	-46,450218
1020,135498	-47,710415
1022,827148	-47,970490
1025,518799	-47,799160
1028,210449	-46,880634
1030,902100	-45,979820
1033,593750	-47,675468
1036,285400	-48,142685
1038,977051	-47,967323
1041,668701	-47,757790
1044,360352	-46,241520
1047,052002	-46,206558
1049,743652	-47,214855
1052,435303	-47,966797
1055,126953	-46,633347
1057,818604	-46,265377
1060,510254	-46,779530
1063,201904	-47,067944
1065,893555	-47,525967
1068,585205	-46,276943
1071,276855	-46,122654
1073,968506	-46,696247
1076,660156	-47,420406
1079,351807	-47,714005
1082,043457	-48,102943
1084,735107	-47,924835
1087,426758	-47,428825
1090,118408	-47,474548
1092,810059	-47,404659
1095,501709	-46,873634
1098,193359	-47,237637
1100,885010	-47,127258
1103,576660	-46,836727
1106,268311	-47,419880
1108,959961	-47,572929
1111,651611	-46,521114
1114,343262	-47,358704
1117,034912	-46,798740
1119,726563	-47,657997
1122,418213	-48,306404
1125,109863	-47,146938
1127,801514	-47,053513
1130,493164	-46,718933
1133,184814	-46,766338
1135,876465	-47,788654
1138,568115	-48,019489
1141,259766	-47,400932
1143,951416	-47,409199
1146,643066	-47,351849
1149,334717	-47,583538
1152,026367	-46,999672
1154,718018	-47,327446
1157,409668	-47,678246
1160,101318	-47,716599
1162,792969	-47,460609
1165,484619	-46,930676
1168,176270	-47,083683
1170,867920	-47,955875
1173,559570	-47,196217
1176,251221	-46,807121
1178,942871	-47,788792
1181,634521	-48,302597
1184,326172	-48,162968
1187,017822	-47,536674
1189,709473	-47,831181
1192,401123	-47,679981
1195,092773	-46,961903
1197,784424	-47,396889
1200,476074	-47,533730
1203,167725	-47,706730
1205,859375	-47,245380
1208,551025	-48,022312
1211,242676	-47,483837
1213,934326	-47,457817
1216,625977	-48,331833
1219,317627	-47,847366
1222,009277	-47,375591
1224,700928	-47,132298
1227,392578	-47,257961
1230,084229	-47,362450
1232,775879	-47,160690
1235,467529	-48,467136
1238,159180	-48,553535
1240,850830	-48,243839
1243,542480	-48,500282
