Fréquence (Hz)	Niveau (dB)
0,152588	-98,652222
0,305176	-90,148888
0,457764	-80,464882
0,610352	-79,589882
0,762939	-79,07737
0,915527	-81,64389
1,068115	-73,521111
1,220703	-72,675682
1,373291	-64,285057
1,525879	-64,007317
1,678467	-65,08213
1,831055	-61,120556
1,983643	-61,762024
2,13623	-62,580154
2,288818	-60,859581
2,441406	-61,319344
2,593994	-69,235985
2,746582	-63,119385
2,89917	-67,116203
3,051758	-65,3797
3,204346	-64,557678
3,356934	-58,715412
3,509521	-57,821087
3,662109	-59,091175
3,814697	-59,890419
3,967285	-58,33427
4,119873	-56,698402
4,272461	-59,878674
4,425049	-63,659943
4,577637	-58,846466
4,730225	-59,139851
4,882813	-60,775936
5,0354	-60,082573
5,187988	-63,206268
5,340576	-60,421299
5,493164	-64,387939
5,645752	-67,102814
5,79834	-61,548672
5,950928	-58,874596
6,103516	-57,979061
6,256104	-54,489193
6,408691	-53,965618
6,561279	-60,485909
6,713867	-63,903793
6,866455	-70,552933
7,019043	-60,839722
7,171631	-69,905258
7,324219	-56,757172
7,476807	-55,851097
7,629395	-63,728348
7,781982	-64,035355
7,93457	-60,355816
8,087158	-61,792736
8,239746	-58,07457
8,392334	-60,27647
8,544922	-60,021595
8,69751	-72,518852
8,850098	-59,234283
9,002686	-59,028893
9,155273	-56,629395
9,307861	-53,837791
9,460449	-54,15332
9,613037	-67,969086
9,765625	-62,765205
9,918213	-62,629219
10,070801	-60,617874
10,223389	-58,440269
10,375977	-63,457378
10,528564	-66,30442
10,681152	-66,38121
10,83374	-66,935226
10,986328	-60,389961
11,138916	-68,132317
11,291504	-61,112072
11,444092	-63,902687
11,59668	-58,449516
11,749268	-54,067192
11,901855	-54,461102
12,054443	-53,701496
12,207031	-55,864456
12,359619	-58,624821
12,512207	-56,602139
12,664795	-58,183876
12,817383	-59,984783
12,969971	-58,489277
13,122559	-62,638252
13,275146	-59,871033
13,427734	-65,08934
13,580322	-78,022278
13,73291	-69,028183
13,885498	-56,547337
14,038086	-55,627335
14,190674	-59,318943
14,343262	-65,137619
14,49585	-60,599628
14,648438	-59,753628
14,801025	-65,574509
14,953613	-65,519592
15,106201	-66,710526
15,258789	-62,181942
15,411377	-56,503578
15,563965	-60,215519
15,716553	-58,93182
15,869141	-58,48391
16,021729	-60,287014
16,174316	-58,141697
16,326904	-61,499607
16,479492	-57,84882
16,63208	-53,903465
16,784668	-64,707916
16,937256	-65,32682
17,089844	-62,024845
17,242432	-58,790089
17,39502	-61,729599
17,547607	-65,242203
17,700195	-56,506798
17,852783	-63,276073
18,005371	-64,481598
18,157959	-56,771252
18,310547	-52,755367
18,463135	-54,783913
18,615723	-58,188255
18,768311	-58,285282
18,920898	-60,676018
19,073486	-59,0135
19,226074	-59,640289
19,378662	-58,664902
19,53125	-57,930847
19,683838	-55,292694
19,836426	-58,515629
19,989014	-59,67622
20,141602	-57,601704
20,294189	-59,676247
20,446777	-62,417881
20,599365	-66,667412
20,751953	-66,941704
20,904541	-64,4021
21,057129	-60,967754
21,209717	-69,199303
21,362305	-62,277218
21,514893	-59,710205
21,66748	-76,607903
21,820068	-60,110928
21,972656	-57,959732
22,125244	-60,216282
22,277832	-67,535622
22,43042	-62,127712
22,583008	-62,527149
22,735596	-67,451546
22,888184	-65,439468
23,040771	-59,26022
23,193359	-64,169792
23,345947	-65,678589
23,498535	-63,057518
23,651123	-70,563263
23,803711	-70,475311
23,956299	-63,491676
24,108887	-63,246567
24,261475	-60,756069
24,414063	-57,484932
24,56665	-62,53957
24,719238	-63,3522
24,871826	-56,254459
25,024414	-61,257687
25,177002	-58,134731
25,32959	-67,375938
25,482178	-52,740921
25,634766	-52,879147
25,787354	-58,780884
25,939941	-71,01828
26,092529	-70,274422
26,245117	-63,942097
26,397705	-60,480125
26,550293	-63,307373
26,702881	-67,26075
26,855469	-71,121246
27,008057	-67,885773
27,160645	-70,804962
27,313232	-72,121788
27,46582	-62,249985
27,618408	-65,733719
27,770996	-63,675095
27,923584	-66,346619
28,076172	-74,550034
28,22876	-76,761383
28,381348	-69,158981
28,533936	-63,021072
28,686523	-66,28685
28,839111	-64,070648
28,991699	-61,004612
29,144287	-62,618172
29,296875	-70,302979
29,449463	-67,668076
29,602051	-77,38002
29,754639	-71,46154
29,907227	-60,148945
30,059814	-69,272507
30,212402	-57,748608
30,36499	-57,603367
30,517578	-58,954163
30,670166	-64,898209
30,822754	-77,428864
30,975342	-64,941315
31,12793	-56,063927
31,280518	-56,644764
31,433105	-63,065002
31,585693	-66,073532
31,738281	-60,704819
31,890869	-60,175484
32,043457	-64,780807
32,196045	-71,965767
32,348633	-84,248306
32,501221	-83,543777
32,653809	-72,181168
32,806396	-80,266724
32,958984	-66,52626
33,111572	-66,810936
33,26416	-67,076164
33,416748	-68,553673
33,569336	-64,696213
33,721924	-63,706436
33,874512	-66,543251
34,0271	-65,37999
34,179688	-70,072853
34,332275	-77,541199
34,484863	-71,562561
34,637451	-69,32502
34,790039	-69,493385
34,942627	-65,696625
35,095215	-64,268234
35,247803	-63,070778
35,400391	-63,74004
35,552979	-65,303192
35,705566	-73,927986
35,858154	-60,750546
36,010742	-64,637138
36,16333	-63,967648
36,315918	-67,5774
36,468506	-72,929237
36,621094	-63,564743
36,773682	-61,767433
36,92627	-65,86351
37,078857	-77,713486
37,231445	-65,335503
37,384033	-61,007877
37,536621	-63,904041
37,689209	-64,097809
37,841797	-59,674305
37,994385	-71,211639
38,146973	-60,713696
38,299561	-65,223938
38,452148	-70,92514
38,604736	-71,532509
38,757324	-70,360527
38,909912	-61,388676
39,0625	-60,773998
39,215088	-66,488647
39,367676	-68,820923
39,520264	-63,244926
39,672852	-60,585869
39,825439	-65,582664
39,978027	-70,672607
40,130615	-64,103554
40,283203	-65,031471
40,435791	-73,146568
40,588379	-77,945694
40,740967	-73,564369
40,893555	-67,95784
41,046143	-87,249222
41,19873	-68,320557
41,351318	-80,573677
41,503906	-64,826759
41,656494	-71,04985
